"","Year","Combine"
"7665","2018","sugarmetabolism"
"7666","2018","agriculture"
"7667","2018","innovation"
"7668","2018","livelihood"
"7669","2018","macadamia"
"7670","2018","nepal"
"7671","2018","walnut"
"7672","2018","farmsize"
"7673","2018","landtenure"
"7674","2018","myanmar"
"7675","2018","landusepolicy"
"7676","2018","valuechain"
"7677","2018","smallandmediumenterprises"
"7678","2018","traditionalknowledge"
"7679","2018","nocte"
"7680","2018","rice"
"7681","2018","india"
"7682","2018","ethnobotany"
"7683","2018","millets"
"7684","2018","communityseedsystems"
"7685","2018","farmers’rights"
"7686","2018","foodsovereignty"
"7687","2018","householdproductionanddietarydiversity"
"7688","2018","nutritionalsecurity"
"7689","2018","creditaccessibility"
"7690","2018","creditconstraints"
"7691","2018","pakistan"
"7692","2018","probitmodel"
"7693","2018","terraceagriculture"
"7694","2018","landequivalentratio"
"7695","2018","seasonalintercropping"
"7696","2018","year-roundintercropping"
"7697","2018","totallandproductivity"
"7698","2018","hostplants"
"7699","2018","agroecosystems"
"7700","2018","butterfly"
"7701","2018","conservation"
"7702","2018","easternhimalaya"
"7703","2018","conservationagriculture"
"7704","2018","croppingsystem"
"7705","2018","soilqualityandbiota"
"7706","2018","soilqualityindex"
"7707","2018","sustainableintensification"
"7708","2018","systemproductivity"
"7709","2018","vagueinterpretivestructuralmodelling"
"7710","2018","sustainablefood"
"7711","2018","stakeholdertheory"
"7712","2018","agribusiness"
"7713","2018","ifs"
"7714","2018","sustainability"
"7715","2018","nutritionandhealthbenefits"
"7716","2018","on-farminterventions"
"7717","2018","sorghum"
"7718","2018","commercialization"
"7719","2018","demandcreation"
"7720","2018","value-addedprocessing"
"7721","2018","farm-technology"
"7722","2018","adoption"
"7723","2018","diversification"
"7724","2018","organicfarming"
"7725","2018","agri-foodsystems"
"7726","2018","agro-ecosystems"
"7727","2018","biodiversity"
"7728","2018","conservationagriculture"
"7729","2018","crop-livestock-agroforestry"
"7730","2018","crops/croppingsystemdiversification"
"7731","2018","ecosystemhealth"
"7732","2018","farmholding"
"7733","2018","food-feed-bioenergy-cropresiduetradeoff"
"7734","2018","improvedseed"
"7735","2018","malnutrition"
"7736","2018","plant-microbeinteraction"
"7737","2018","weather-basedforecast"
"7738","2018","transgene"
"7739","2018","adoptionandimpact"
"7740","2018","appliedgenomics"
"7741","2018","geneediting"
"7742","2018","globalwarming"
"7743","2018","phenomics"
"7744","2018","photosynthesis"
"7745","2018","stress-tolerantcultivar"
"7746","2018","chloroplast"
"7747","2018","ecologicalnichemodel"
"7748","2018","geneticstructure"
"7749","2018","juglansregia"
"7750","2018","microsatellites"
"7751","2018","migration"
"7752","2018","persianwalnut"
"7753","2018","refugia"
"7754","2018","china"
"7755","2018","neareast"
"7756","2018","castanea"
"7757","2018","arboriculture"
"7758","2018","nuts"
"7759","2018","olea"
"7760","2018","phoenix"
"7761","2018","prunus"
"7762","2018","unconsciousselection"
"7763","2018","ziziphus"
"7764","2018","populationstructure"
"7765","2018","landraces"
"7766","2018","aromaticrice"
"7767","2018","geneticdiversity"
"7768","2018","urbanization"
"7769","2018","grainproductiontransition"
"7770","2018","landusetransition"
"7771","2018","foodsecurity"
"7772","2018","percapitafarmlandarea"
"7773","2018","agronomiceffect"
"7774","2018","functionalgroup"
"7775","2018","humicsubstance"
"7776","2018","aerobiccomposting"
"7777","2018","organicwaste"
"7778","2018","myanmar"
"7779","2018","lifecourseperspective"
"7780","2018","foodsystems"
"7781","2018","positivedeviance"
"7782","2018","foodandnutritionsecurity"
"7783","2018","agriculturalcommercialization"
"7784","2018","salutogenesis"
"7785","2018","multi-level"
"7786","2018","agriculturaldemonstration"
"7787","2018","ecologicalagriculture"
"7788","2018","precisionagriculture"
"7789","2018","regionalagriculturaldemonstration"
"7790","2018","watersavingagriculture"
"7791","2018","agriculturalinformation"
"7792","2018","bigdata"
"7793","2018","precisionagriculture"
"7794","2018","remotesensing"
"7795","2018","china"
"7796","2018","labourmigration"
"7797","2018","landpropertyrights"
"7798","2018","landtitling"
"7799","2018","rurallandtransferring"
"7800","2018","endosulphansulphate"
"7801","2018","organochlorinepesticides"
"7802","2018","dde"
"7803","2018","ɣ-hch"
"7804","2018","milk"
"7805","2018","α-endosulphan"
"7806","2018","gaschromatographymassspectrometry"
"7807","2018","β-endosulphan"
"7808","2018","ddt"
"7809","2018","hplc"
"7810","2018","wheat"
"7811","2018","deoxynivalenol(don)"
"7812","2018","dietaryexposure"
"7813","2018","bread"
"7814","2018","biscuit"
"7815","2018","china"
"7816","2018","farmbases"
"7817","2018","cooperatives"
"7818","2018","trustworthiness"
"7819","2018","freshapples"
"7820","2018","competence"
"7821","2018","organizationaltrust"
"7822","2018","molecularmarker"
"7823","2018","noveldisease-resistantgermplasm"
"7824","2018","physicalmapping"
"7825","2018","t.aestivum"
"7826","2018","a.cristatum2pchromosometranslocationlines"
"7827","2018","leafrustresistance"
"7828","2018","populationmobility"
"7829","2018","arablelandscapesystemclassification"
"7830","2018","climaticcharacteristicsdifference"
"7831","2018","redundancyanalysis(rda)"
"7832","2018","urbanexpansion"
"7833","2018","geographicallyweightedregression(gwr)"
"7834","2018","spatialdistribution"
"7835","2018","consumption"
"7836","2018","agritourism"
"7837","2018","field"
"7838","2018","sustainabledevelopment"
"7839","2018","grainproduction"
"7840","2018","foodsecurity"
"7841","2018","agriculture"
"7842","2018","harnaisheep"
"7843","2018","regressioncoefficient"
"7844","2018","growthtraits"
"7845","2018","correlation"
"7846","2018","adaptation"
"7847","2018","agriculture"
"7848","2018","climatechange"
"7849","2018","mitigation"
"7850","2018","problemandsolutionanalysis"
"7851","2018","foodsufficiency"
"7852","2018","determinants"
"7853","2018","landabandonment"
"7854","2018","nepal"
"7855","2018","metafrontierproductionfunction"
"7856","2018","technicalefficiency"
"7857","2018","agriculture"
"7858","2018","stochasticfrontieranalysis"
"7859","2018","easternhimalayas"
"7860","2018","sustainablevalueindex"
"7861","2018","integratedfarmingsystem"
"7862","2018","netreturns"
"7863","2018","farmingsystem"
"7864","2018","livelihoodimprovement"
"7865","2018","productivity"
"7866","2018","recycling"
"7867","2018","soilconservation"
"7868","2018","waterscarcity"
"7869","2018","ancientagriculture"
"7870","2018","foodsecurity"
"7871","2018","environmentalpollution"
"7872","2018","internetofthings"
"7873","2018","wirelesssensornetworks"
"7874","2018","agriculturemonitoring"
"7875","2018","cropdiversity"
"7876","2018","vegetablecultivation"
"7877","2018","occupancy"
"7878","2018","bayesianapproach"
"7879","2018","biodiversityconservation"
"7880","2018","sustainableagroecosystem"
"7881","2018","artificialintelligence"
"7882","2018","agriculturalinformationperception"
"7883","2018","integratedapplication"
"7884","2018","wirelesssensornetworks"
"7885","2018","agriculturalbigdata"
"7886","2018","internetofthingsinagriculture"
"7887","2018","cropdiversity"
"7888","2018","phosphorus"
"7889","2018","nichedifferentiation"
"7890","2018","overyielding"
"7891","2018","interspecificfacilitation"
"7892","2018","bihar"
"7893","2018","conservationagriculture"
"7894","2018","drought"
"7895","2018","socio-ecologicalsystem"
"7896","2018","scenarioevaluation"
"7897","2018","climatechange"
"7898","2018","livestock"
"7899","2018","environment(builtandnatural)–agriculture"
"7900","2018","climatechange"
"7901","2018","foodsecurity"
"7902","2018","southasia"
"7903","2018","moringaleafextract"
"7904","2018","osmopriming"
"7905","2018","phenolics"
"7906","2018","relativewatercontent"
"7907","2018","seedlingestablishment"
"7908","2018","chlorophyll"
"7909","2018","compatiblesolutes"
"7910","2018","quinoa"
"7911","2018","rice"
"7912","2018","slopes"
"7913","2018","alps"
"7914","2018","lentils"
"7915","2018","andes"
"7916","2018","climatechange"
"7917","2018","kilimanjaro"
"7918","2018","himalaya"
"7919","2018","glaciers"
"7920","2018","geography"
"7921","2018","farmstructures"
"7922","2018","landusesystems"
"7923","2018","carbonmanagementindex"
"7924","2018","carbon"
"7925","2018","nitrogenstock"
"7926","2018","ecosystem"
"7927","2018","environmentalawareness"
"7928","2018","householdwealth"
"7929","2018","rubberfarmer"
"7930","2018","cultivars"
"7931","2018","productiontechnology"
"7932","2018","policy"
"7933","2018","hybrids"
"7934","2018","markets"
"7935","2018","bestmanagementpractices"
"7936","2018","soilhealth"
"7937","2018","socialexclusion"
"7938","2018","inequality"
"7939","2018","agrodiversity"
"7940","2018","westernhimalaya"
"7941","2018","cashcrops"
"7942","2018","energy"
"7943","2018","traditionalcrops"
"7944","2018",""
"7945","2018","geneticdiversity"
"7946","2018","juglansregia"
"7947","2018","molecularcharacterization"
"7948","2018","structureanalysis"
"7949","2018","ssrmarkers"
"7950","2018","geneticdiversity"
"7951","2018","northeastindia"
"7952","2018","morphologicalcharacterization"
"7953","2018","ricebean(vignaumbellata)"
"7954","2018","acidsoils"
"7955","2018","soilenzymes"
"7956","2018","phosphatesolubilizers"
"7957","2018","organicfarming"
"7958","2018","himalayas"
"7959","2018","phosphorus"
"7960","2018","croprotation"
"7961","2018","microbialdiversity"
"7962","2018","diseasesuppression"
"7963","2018","structure–functionrelationships"
"7964","2018","apexpredatorsagro-ecosystemsbhutancarnivoreconservationpredatorguildtrophiccascade"
"7965","2018","landtenure"
"7966","2018","shiftingagrarianrelations"
"7967","2018","landreform"
"7968","2018","kinnaur"
"7969","2018","westernhimalaya"
"7970","2018","economicdevelopment"
"7971","2018","vegetablefarming"
"7972","2018","jholmol"
"7973","2018","benefit–costratio"
"7974","2018","conventionalagriculture"
"7975","2018","blackgram"
"7976","2018","sowingmethod"
"7977","2018","ricefallowconditionseedtreatment"
"7978","2018","myanmar"
"7979","2018","agriculturalproductiondiversity"
"7980","2018","childnutrition"
"7981","2018","systemsanalysis"
"7982","2018","agrobiodiversity"
"7983","2018","mountainfoodsystems"
"7984","2018","sustainability"
"7985","2018","hindu-kushhimalayanregion"
"7986","2018","nutritionsecurity"
"7987","2018","malnutrition"
"7988","2018","bakingquality"
"7989","2018","geneintrogression"
"7990","2018","physicochemicalgrainquality"
"7991","2018","triticumaestivum"
"7992","2018","yieldperformance"
"7993","2018","brinjal"
"7994","2018","insectgrowthregulator(igr)"
"7995","2018","neonicotinoids"
"7996","2018","amrascadevastansdist."
"7997","2018","efficacy"
"7998","2018","lawofinheritance"
"7999","2018","fragmentations"
"8000","2018","landholdings"
"8001","2018","landtenure"
"8002","2018","homegardensystemsandpractices"
"8003","2018","organicmission"
"8004","2018","sikkimhimalaya"
"8005","2018","traditionalfarmingsystems"
"8006","2018","traditionalknowledgesystems"
"8007","2018","investmentattraction"
"8008","2018","lessdevelopedtownships"
"8009","2018","endowmentresources"
"8010","2018","matchingcoefficient"
"8011","2018","southwestchina"
"8012","2018","developmentorientation"
"8013","2018","agrobiodiversity"
"8014","2018","conservation"
"8015","2018","landrace"
"8016","2018","newarradish"
"8017","2018","salinity"
"8018","2018","traditionalknowledge"
"8019","2018","psb"
"8020","2018","roughlemon"
"8021","2018","azospirillum"
"8022","2018","amfungi"
"8023","2018","growingmedia"
"8024","2018","kinnowmandarin"
"8025","2018","agriculturalcarbonreduction"
"8026","2018","biocharcompoundfertilizer"
"8027","2018","carbontrading"
"8028","2018","methodologyframework"
"8029","2018","strawpyrolysis"
"8030","2018","climatechange"
"8031","2018","soilwaterstoragecharacteristics"
"8032","2018","verticalvariation"
"8033","2018","greyrelationalanalysis"
"8034","2018","loesshillyregion"
"8035","2018","soilmoisture"
"8036","2018","landuse"
"8037","2018","aridzone"
"8038","2018","resilience"
"8039","2018","alternateland-usesystems"
"8040","2018","integratedfarmingsystem"
"8041","2018","agroforestry"
"8042","2018","agriculturallandscape"
"8043","2018","farmers'socioculturalperception"
"8044","2018","ecologicalvalueassessment"
"8045","2018","landuse/landcovertypes"
"8046","2018","waterusergroups"
"8047","2018","potentialwaterresources"
"8048","2018","irrigationfacilities"
"8049","2018","irrigationwatermanagement"
"8050","2018","myanmar"
"8051","2018","honeyflora"
"8052","2018","ecotourism"
"8053","2018","diversity"
"8054","2018","mitespredators"
"8055","2018","himalayanhoneyhunting"
"8056","2018","nepal"
"8057","2018",""
"8058","2018","expertsystem"
"8059","2018","fuzzylogic"
"8060","2018","fuzzyinferencesystem"
"8061","2018","cropsdiseasediagnosis"
"8062","2018","linearregression"
"8063","2018","investments"
"8064","2018","agriculturalenvironment"
"8065","2018","profits"
"8066","2018","businessfunctions"
"8067","2018","himalayas"
"8068","2018","croppingseason"
"8069","2018","agriculture"
"8070","2018","climatechange"
"8071","2018","cropproductivity"
"8072","2018","droughtstress"
"8073","2018","geneticgains"
"8074","2018","rainfedagriculture"
"8075","2018","genomics-assistedbreeding"
"8076","2018","legumes"
"8077","2018",""
"8078","2018","agrariantransition"
"8079","2018","myanmar"
"8080","2018","agriculturaldevelopment"
"8081","2018","southeastasia"
"8082","2018","boomcrops"
"8083","2018","rurallivelihoods"
"8084","2018","uplands"
"8085","2018","land"
"8086","2018","swidden"
"8087","2018","landecosystemdegradation"
"8088","2018","humanactivity"
"8089","2018","ecologicallysoundlandusechange"
"8090","2018","ecosystemservice"
"8091","2018","landpolicy"
"8092","2018","locationadvantage"
"8093","2018","farmers’entrepreneurship"
"8094","2018","eco-economiczone"
"8095","2018","pathchoice"
"8096","2018",""
"8097","2018","abioticstresses"
"8098","2018","chinesemilkvetch(astragalussinicus)"
"8099","2018","soilecology"
"8100","2018","cultivationandmanagement"
"8101","2018","rhizobium"
"8102","2018","germplasmresource"
"8103","2018","emergy"
"8104","2018","maizemonocropping"
"8105","2018","maize–soybeanintercropping"
"8106","2018","sustainability"
"8107","2018","thenorthchinaplain"
"8108","2018","wetland-agricultureinteractions"
"8109","2018","recreationalindustry"
"8110","2018","ecotourism"
"8111","2018","agritourism"
"8112","2018","ecosystemservices"
"8113","2018","southwesternchina"
"8114","2018","geneticdiversity"
"8115","2018","juglanssigillata"
"8116","2018","ironwalnut"
"8117","2018","commonwalnut"
"8118","2018","est-ssr"
"8119","2018","introgression"
"8120","2018","geneticstructure"
"8121","2018","juglansregia"
"8122","2018","landuse"
"8123","2018","degradedlands"
"8124","2018","foodsecurity"
"8125","2018","sustainabledevelopment"
"8126","2018","marginallands"
"8127","2018",""
"8128","2018","phylogeography"
"8129","2018","populationgenetic"
"8130","2018","juglans"
"8131","2018","geneintrogression"
"8132","2018","hybridizationspeciation"
"8133","2018",""
"8134","2018","relativeabundance"
"8135","2018","canola"
"8136","2018","survivorship"
"8137","2018","apisdorsata"
"8138","2018","foragingefficiency"
"8139","2018","hexapoda"
"8140","2018","brassicanapus"
"8141","2018","pakistan"
"8142","2018","cropplant"
"8143","2018","plant-pollinatorinteraction"
"8144","2018","reproduction"
"8145","2018","apismellifera"
"8146","2018","apisflorea"
"8147","2018","honeybee"
"8148","2018","brassicanapusvar.napus"
"8149","2018","survival"
"8150","2018","biologicalcontrol"
"8151","2018","abioticfactor"
"8152","2018","abundance"
